ID,num_of_leaves,model,non_binary_prob,planted,remove_extinct,rescale_to_height,dupl_rate,loss_rate,hgt_rate,prohibit_extinction,replace_prob
P0_0314,15,innovation,0.351291892801305,True,False,1,0.25,0.25,0.25,per_family,1
P0_0315,17,innovation,0.415474071599363,True,False,1,0.25,0.25,0.25,per_family,1
P0_0316,32,innovation,0.139469611182343,True,False,1,0.25,0.25,0.25,per_family,1
P0_0317,41,innovation,0.454990066959872,True,False,1,0.25,0.25,0.25,per_family,1
P0_0318,38,innovation,0.183074034622072,True,False,1,0.25,0.25,0.25,per_family,1
P0_0319,24,innovation,0.23756675717794,True,False,1,0.25,0.25,0.25,per_family,1
P0_0320,25,innovation,0.011829091354554,True,False,1,0.25,0.25,0.25,per_family,1
P0_0321,11,innovation,0.103305797691872,True,False,1,0.25,0.25,0.25,per_family,1
P0_0322,47,innovation,0.412969639575973,True,False,1,0.25,0.25,0.25,per_family,1
P0_0323,11,innovation,0.145134552506928,True,False,1,0.25,0.25,0.25,per_family,1
P0_0324,12,innovation,0.335935576280118,True,False,1,0.25,0.25,0.25,per_family,1
P0_0325,27,innovation,0.039879533469066,True,False,1,0.25,0.25,0.25,per_family,1
P0_0326,12,innovation,0.217801973005907,True,False,1,0.25,0.25,0.25,per_family,1
P0_0327,26,innovation,0.47085005305932,True,False,1,0.25,0.25,0.25,per_family,1
P0_0328,42,innovation,0.224126874432293,True,False,1,0.25,0.25,0.25,per_family,1
P0_0329,38,innovation,0.370008162488834,True,False,1,0.25,0.25,0.25,per_family,1
P0_0330,18,innovation,0.402634100822228,True,False,1,0.25,0.25,0.25,per_family,1
P0_0331,23,innovation,0.282697403872802,True,False,1,0.25,0.25,0.25,per_family,1
P0_0332,21,innovation,0.315546480462153,True,False,1,0.25,0.25,0.25,per_family,1
P0_0333,46,innovation,0.320176270237787,True,False,1,0.25,0.25,0.25,per_family,1
P0_0334,15,innovation,0.290762607559066,True,False,1,0.25,0.25,0.25,per_family,1
P0_0335,37,innovation,0.258053998862907,True,False,1,0.25,0.25,0.25,per_family,1
P0_0336,22,innovation,0.303253912532281,True,False,1,0.25,0.25,0.25,per_family,1
P0_0337,10,innovation,0.454305853880238,True,False,1,0.25,0.25,0.25,per_family,1
P0_0338,46,innovation,0.421112850002108,True,False,1,0.25,0.25,0.25,per_family,1
P0_0339,19,innovation,0.251459963859489,True,False,1,0.25,0.25,0.25,per_family,1
P0_0340,28,innovation,0.408990922865923,True,False,1,0.25,0.25,0.25,per_family,1
P0_0341,32,innovation,0.230363199825124,True,False,1,0.25,0.25,0.25,per_family,1
P0_0342,42,innovation,0.023573653562191,True,False,1,0.25,0.25,0.25,per_family,1
P0_0343,18,innovation,0.467594828203438,True,False,1,0.25,0.25,0.25,per_family,1
P0_0344,46,innovation,0.268409465548339,True,False,1,0.25,0.25,0.25,per_family,1
P0_0345,39,innovation,0.065291936140929,True,False,1,0.25,0.25,0.25,per_family,1
P0_0346,38,innovation,0.28904954661675,True,False,1,0.25,0.25,0.25,per_family,1
P0_0347,11,innovation,0.137451851659679,True,False,1,0.25,0.25,0.25,per_family,1
P0_0348,16,innovation,0.335036019511303,True,False,1,0.25,0.25,0.25,per_family,1
P0_0349,17,innovation,0.387798951186587,True,False,1,0.25,0.25,0.25,per_family,1
P0_0350,24,innovation,0.002493987096694,True,False,1,0.25,0.25,0.25,per_family,1
P0_0351,34,innovation,0.409253691776893,True,False,1,0.25,0.25,0.25,per_family,1
P0_0352,40,innovation,0.075077460304562,True,False,1,0.25,0.25,0.25,per_family,1
P0_0353,49,innovation,0.256191443944294,True,False,1,0.25,0.25,0.25,per_family,1
P0_0354,38,innovation,0.106992826265047,True,False,1,0.25,0.25,0.25,per_family,1
P0_0355,46,innovation,0.28237138028281,True,False,1,0.25,0.25,0.25,per_family,1
P0_0356,26,innovation,0.071943433965488,True,False,1,0.25,0.25,0.25,per_family,1
P0_0357,24,innovation,0.055560523347547,True,False,1,0.25,0.25,0.25,per_family,1
P0_0358,10,innovation,0.282136525365818,True,False,1,0.25,0.25,0.25,per_family,1
P0_0359,24,innovation,0.281054947697443,True,False,1,0.25,0.25,0.25,per_family,1
P0_0360,39,innovation,0.436533973697242,True,False,1,0.25,0.25,0.25,per_family,1
P0_0361,15,innovation,0.312290790722338,True,False,1,0.25,0.25,0.25,per_family,1
P0_0362,20,innovation,0.385664553977821,True,False,1,0.25,0.25,0.25,per_family,1
P0_0363,40,innovation,0.482525904752487,True,False,1,0.25,0.25,0.25,per_family,1
P0_0364,20,innovation,0.067190000011079,True,False,1,0.25,0.25,0.25,per_family,1
P0_0365,11,innovation,0.231834084932489,True,False,1,0.25,0.25,0.25,per_family,1
P0_0366,37,innovation,0.225471830309415,True,False,1,0.25,0.25,0.25,per_family,1
P0_0367,16,innovation,0.065219542884394,True,False,1,0.25,0.25,0.25,per_family,1
P0_0368,30,innovation,0.168530910818027,True,False,1,0.25,0.25,0.25,per_family,1
P0_0369,33,innovation,0.321341291280337,True,False,1,0.25,0.25,0.25,per_family,1
P0_0370,41,innovation,0.08287324946929,True,False,1,0.25,0.25,0.25,per_family,1
P0_0371,30,innovation,0.130820749665141,True,False,1,0.25,0.25,0.25,per_family,1
P0_0372,48,innovation,0.297597656808188,True,False,1,0.25,0.25,0.25,per_family,1
P0_0373,37,innovation,0.027084928640381,True,False,1,0.25,0.25,0.25,per_family,1
P0_0374,42,innovation,0.357044529266182,True,False,1,0.25,0.25,0.25,per_family,1
P0_0375,48,innovation,0.152468420648887,True,False,1,0.25,0.25,0.25,per_family,1
P0_0376,35,innovation,0.461642251921317,True,False,1,0.25,0.25,0.25,per_family,1
P0_0377,32,innovation,0.457745759027427,True,False,1,0.25,0.25,0.25,per_family,1
P0_0378,21,innovation,0.392279031980917,True,False,1,0.25,0.25,0.25,per_family,1
P0_0379,22,innovation,0.302891083333295,True,False,1,0.25,0.25,0.25,per_family,1
P0_0380,35,innovation,0.478042340655918,True,False,1,0.25,0.25,0.25,per_family,1
P0_0381,44,innovation,0.047952545134614,True,False,1,0.25,0.25,0.25,per_family,1
P0_0382,20,innovation,0.368976167470841,True,False,1,0.25,0.25,0.25,per_family,1
P0_0383,19,innovation,0.456786764277384,True,False,1,0.25,0.25,0.25,per_family,1
P0_0384,36,innovation,0.113292752812435,True,False,1,0.25,0.25,0.25,per_family,1
P0_0385,24,innovation,0.462644529269535,True,False,1,0.25,0.25,0.25,per_family,1
P0_0386,35,innovation,0.332589832278436,True,False,1,0.25,0.25,0.25,per_family,1
P0_0387,14,innovation,0.169222589539432,True,False,1,0.25,0.25,0.25,per_family,1
P0_0388,44,innovation,0.105519635271375,True,False,1,0.25,0.25,0.25,per_family,1
P0_0389,22,innovation,0.259380336897784,True,False,1,0.25,0.25,0.25,per_family,1
P0_0390,48,innovation,0.153353932957209,True,False,1,0.25,0.25,0.25,per_family,1
P0_0391,22,innovation,0.348818162663573,True,False,1,0.25,0.25,0.25,per_family,1
P0_0392,37,innovation,0.040351020582299,True,False,1,0.25,0.25,0.25,per_family,1
P0_0393,45,innovation,0.293096040120277,True,False,1,0.25,0.25,0.25,per_family,1
P0_0394,10,innovation,0.018708036694449,True,False,1,0.25,0.25,0.25,per_family,1
P0_0395,42,innovation,0.286014884919944,True,False,1,0.25,0.25,0.25,per_family,1
P0_0396,16,innovation,0.356531469617386,True,False,1,0.25,0.25,0.25,per_family,1
P0_0397,11,innovation,0.279245928808547,True,False,1,0.25,0.25,0.25,per_family,1
P0_0398,14,innovation,0.127793732534474,True,False,1,0.25,0.25,0.25,per_family,1
P0_0399,19,innovation,0.094609215651323,True,False,1,0.25,0.25,0.25,per_family,1
P0_0400,15,innovation,0.223046417499188,True,False,1,0.25,0.25,0.25,per_family,1
P0_0401,41,innovation,0.431309833266667,True,False,1,0.25,0.25,0.25,per_family,1
P0_0402,15,innovation,0.38199947826681,True,False,1,0.25,0.25,0.25,per_family,1
P0_0403,44,innovation,0.28596534755845,True,False,1,0.25,0.25,0.25,per_family,1
P0_0404,23,innovation,0.298440089623311,True,False,1,0.25,0.25,0.25,per_family,1
P0_0405,27,innovation,0.10334174133071,True,False,1,0.25,0.25,0.25,per_family,1
P0_0406,12,innovation,0.057511950544382,True,False,1,0.25,0.25,0.25,per_family,1
P0_0407,44,innovation,0.024702668974447,True,False,1,0.25,0.25,0.25,per_family,1
P0_0408,24,innovation,0.189853443123791,True,False,1,0.25,0.25,0.25,per_family,1
P0_0409,14,innovation,0.260398194834179,True,False,1,0.25,0.25,0.25,per_family,1
P0_0410,26,innovation,0.402684417981342,True,False,1,0.25,0.25,0.25,per_family,1
P0_0411,39,innovation,0.176992610761652,True,False,1,0.25,0.25,0.25,per_family,1
P0_0412,38,innovation,0.046934163901813,True,False,1,0.25,0.25,0.25,per_family,1
P0_0413,12,innovation,0.031248253212077,True,False,1,0.25,0.25,0.25,per_family,1
P0_0414,34,innovation,0.008910741360162,True,False,1,0.25,0.25,0.25,per_family,1
P0_0415,31,innovation,0.066212965642702,True,False,1,0.25,0.25,0.25,per_family,1
P0_0416,17,innovation,0.378725235457161,True,False,1,0.25,0.25,0.25,per_family,1
P0_0417,37,innovation,0.122624207262634,True,False,1,0.25,0.25,0.25,per_family,1
P0_0418,24,innovation,0.0845095075689,True,False,1,0.25,0.25,0.25,per_family,1
P0_0419,37,innovation,0.330375403566891,True,False,1,0.25,0.25,0.25,per_family,1
P0_0420,47,innovation,0.268648454292876,True,False,1,0.25,0.25,0.25,per_family,1
P0_0421,41,innovation,0.080965176748772,True,False,1,0.25,0.25,0.25,per_family,1
P0_0422,26,innovation,0.03213524261507,True,False,1,0.25,0.25,0.25,per_family,1
P0_0423,33,innovation,0.475996796039842,True,False,1,0.25,0.25,0.25,per_family,1
P0_0424,46,innovation,0.380702268233717,True,False,1,0.25,0.25,0.25,per_family,1
P0_0425,17,innovation,0.358846793590524,True,False,1,0.25,0.25,0.25,per_family,1
P0_0426,32,innovation,0.167478742466154,True,False,1,0.25,0.25,0.25,per_family,1
P0_0427,27,innovation,0.499925295980293,True,False,1,0.25,0.25,0.25,per_family,1
P0_0428,32,innovation,0.001949903573335,True,False,1,0.25,0.25,0.25,per_family,1
P0_0429,46,innovation,0.426432494486681,True,False,1,0.25,0.25,0.25,per_family,1
P0_0430,17,innovation,0.425249483485472,True,False,1,0.25,0.25,0.25,per_family,1
P0_0431,16,innovation,0.464612810296062,True,False,1,0.25,0.25,0.25,per_family,1
P0_0432,26,innovation,0.098177624974765,True,False,1,0.25,0.25,0.25,per_family,1
P0_0433,43,innovation,0.487684503807989,True,False,1,0.25,0.25,0.25,per_family,1
P0_0434,43,innovation,0.028757500844107,True,False,1,0.25,0.25,0.25,per_family,1
P0_0435,36,innovation,0.156510531072054,True,False,1,0.25,0.25,0.25,per_family,1
P0_0436,18,innovation,0.109328418227453,True,False,1,0.25,0.25,0.25,per_family,1
P0_0437,19,innovation,0.062671072998078,True,False,1,0.25,0.25,0.25,per_family,1
P0_0438,48,innovation,0.296431865882687,True,False,1,0.25,0.25,0.25,per_family,1
P0_0439,21,innovation,0.035572339382799,True,False,1,0.25,0.25,0.25,per_family,1
P0_0440,28,innovation,0.447166725734054,True,False,1,0.25,0.25,0.25,per_family,1
P0_0441,13,innovation,0.464415538438525,True,False,1,0.25,0.25,0.25,per_family,1
P0_0442,48,innovation,0.048007578590318,True,False,1,0.25,0.25,0.25,per_family,1
P0_0443,35,innovation,0.225256521515375,True,False,1,0.25,0.25,0.25,per_family,1
P0_0444,44,innovation,0.123284943661935,True,False,1,0.25,0.25,0.25,per_family,1
P0_0445,30,innovation,0.458463032254271,True,False,1,0.25,0.25,0.25,per_family,1
P0_0446,17,innovation,0.011219276778713,True,False,1,0.25,0.25,0.25,per_family,1
P0_0447,15,innovation,0.44549688370025,True,False,1,0.25,0.25,0.25,per_family,1
P0_0448,25,innovation,0.025837668837894,True,False,1,0.25,0.25,0.25,per_family,1
P0_0449,19,innovation,0.490410824143505,True,False,1,0.25,0.25,0.25,per_family,1
P0_0450,28,innovation,0.417874842337485,True,False,1,0.25,0.25,0.25,per_family,1
P0_0451,33,innovation,0.121340275619118,True,False,1,0.25,0.25,0.25,per_family,1
P0_0452,47,innovation,0.033045443895559,True,False,1,0.25,0.25,0.25,per_family,1
P0_0453,45,innovation,0.116552453726232,True,False,1,0.25,0.25,0.25,per_family,1
P0_0454,10,innovation,0.275156648295489,True,False,1,0.25,0.25,0.25,per_family,1
P0_0455,18,innovation,0.418254915625751,True,False,1,0.25,0.25,0.25,per_family,1
P0_0456,31,innovation,0.273913128364185,True,False,1,0.25,0.25,0.25,per_family,1
P0_0457,26,innovation,0.030162984359629,True,False,1,0.25,0.25,0.25,per_family,1
P0_0458,29,innovation,0.276473636877253,True,False,1,0.25,0.25,0.25,per_family,1
P0_0459,21,innovation,0.400736635479808,True,False,1,0.25,0.25,0.25,per_family,1
P0_0460,17,innovation,0.438066727180417,True,False,1,0.25,0.25,0.25,per_family,1
P0_0461,19,innovation,0.334570419065909,True,False,1,0.25,0.25,0.25,per_family,1
P0_0462,33,innovation,0.324803536130514,True,False,1,0.25,0.25,0.25,per_family,1
P0_0463,12,innovation,0.295019948266162,True,False,1,0.25,0.25,0.25,per_family,1
P0_0464,26,innovation,0.107732778634804,True,False,1,0.25,0.25,0.25,per_family,1
P0_0465,28,innovation,0.032421172255638,True,False,1,0.25,0.25,0.25,per_family,1
P0_0466,22,innovation,0.041226233426769,True,False,1,0.25,0.25,0.25,per_family,1
P0_0467,20,innovation,0.284535010183406,True,False,1,0.25,0.25,0.25,per_family,1
P0_0468,47,innovation,0.440952761481704,True,False,1,0.25,0.25,0.25,per_family,1
P0_0469,45,innovation,0.329053281588354,True,False,1,0.25,0.25,0.25,per_family,1
P0_0470,38,innovation,0.33803199766477,True,False,1,0.25,0.25,0.25,per_family,1
P0_0471,32,innovation,0.419432590729429,True,False,1,0.25,0.25,0.25,per_family,1
P0_0472,28,innovation,0.01474742660934,True,False,1,0.25,0.25,0.25,per_family,1
P0_0473,26,innovation,0.16850182090339,True,False,1,0.25,0.25,0.25,per_family,1
P0_0474,45,innovation,0.299142902075883,True,False,1,0.25,0.25,0.25,per_family,1
P0_0475,15,innovation,0.209201863742174,True,False,1,0.25,0.25,0.25,per_family,1
P0_0476,23,innovation,0.339848933657189,True,False,1,0.25,0.25,0.25,per_family,1
P0_0477,11,innovation,0.087529042526179,True,False,1,0.25,0.25,0.25,per_family,1
P0_0478,23,innovation,0.466534576191703,True,False,1,0.25,0.25,0.25,per_family,1
P0_0479,19,innovation,0.417078846330979,True,False,1,0.25,0.25,0.25,per_family,1
P0_0480,32,innovation,0.396507631639411,True,False,1,0.25,0.25,0.25,per_family,1
P0_0481,33,innovation,0.004761691103317,True,False,1,0.25,0.25,0.25,per_family,1
P0_0482,34,innovation,0.350481506764433,True,False,1,0.25,0.25,0.25,per_family,1
P0_0483,12,innovation,0.126677174635352,True,False,1,0.25,0.25,0.25,per_family,1
P0_0484,45,innovation,0.271513185823038,True,False,1,0.25,0.25,0.25,per_family,1
P0_0485,32,innovation,0.196092169584112,True,False,1,0.25,0.25,0.25,per_family,1
P0_0486,44,innovation,0.030384369339466,True,False,1,0.25,0.25,0.25,per_family,1
P0_0487,42,innovation,0.177993217126431,True,False,1,0.25,0.25,0.25,per_family,1
P0_0488,33,innovation,0.0717450324443,True,False,1,0.25,0.25,0.25,per_family,1
P0_0489,35,innovation,0.31246138250388,True,False,1,0.25,0.25,0.25,per_family,1
P0_0490,26,innovation,0.398979650842163,True,False,1,0.25,0.25,0.25,per_family,1
P0_0491,46,innovation,0.376976415105929,True,False,1,0.25,0.25,0.25,per_family,1
P0_0492,32,innovation,0.140937901335102,True,False,1,0.25,0.25,0.25,per_family,1
P0_0493,38,innovation,0.215287380185981,True,False,1,0.25,0.25,0.25,per_family,1
P0_0494,34,innovation,0.101764476655209,True,False,1,0.25,0.25,0.25,per_family,1
P0_0495,18,innovation,0.088623542850571,True,False,1,0.25,0.25,0.25,per_family,1
P0_0496,46,innovation,0.337513356602654,True,False,1,0.25,0.25,0.25,per_family,1
P0_0497,32,innovation,0.425156375646368,True,False,1,0.25,0.25,0.25,per_family,1
P0_0498,36,innovation,0.405554474120485,True,False,1,0.25,0.25,0.25,per_family,1
P0_0499,17,innovation,0.019291918350247,True,False,1,0.25,0.25,0.25,per_family,1
P0_0500,35,innovation,0.129694452528231,True,False,1,0.25,0.25,0.25,per_family,1
P0_0501,34,innovation,0.31407322047029,True,False,1,0.25,0.25,0.25,per_family,1
P0_0502,45,innovation,0.458065411899292,True,False,1,0.25,0.25,0.25,per_family,1
P0_0503,17,innovation,0.080995427650192,True,False,1,0.25,0.25,0.25,per_family,1
P0_0504,16,innovation,0.46150297265783,True,False,1,0.25,0.25,0.25,per_family,1
P0_0505,31,innovation,0.137534618819313,True,False,1,0.25,0.25,0.25,per_family,1
P0_0506,27,innovation,0.024447786565752,True,False,1,0.25,0.25,0.25,per_family,1
P0_0507,28,innovation,0.058717167523944,True,False,1,0.25,0.25,0.25,per_family,1
P0_0508,48,innovation,0.054855070039752,True,False,1,0.25,0.25,0.25,per_family,1
P0_0509,35,innovation,0.077732390010875,True,False,1,0.25,0.25,0.25,per_family,1
P0_0510,39,innovation,0.148127462907162,True,False,1,0.25,0.25,0.25,per_family,1
P0_0511,29,innovation,0.195087402019843,True,False,1,0.25,0.25,0.25,per_family,1
P0_0512,11,innovation,0.025106116304169,True,False,1,0.25,0.25,0.25,per_family,1
P0_0513,39,innovation,0.2471167933242,True,False,1,0.25,0.25,0.25,per_family,1
P0_0514,42,innovation,0.110132900679773,True,False,1,0.25,0.25,0.25,per_family,1
P0_0515,17,innovation,0.045812231487315,True,False,1,0.25,0.25,0.25,per_family,1
P0_0516,16,innovation,0.05753960802181,True,False,1,0.25,0.25,0.25,per_family,1
P0_0517,20,innovation,0.470008958435732,True,False,1,0.25,0.25,0.25,per_family,1
P0_0518,19,innovation,0.196686413922077,True,False,1,0.25,0.25,0.25,per_family,1
P0_0519,25,innovation,0.082810542402159,True,False,1,0.25,0.25,0.25,per_family,1
P0_0520,14,innovation,0.451631673837352,True,False,1,0.25,0.25,0.25,per_family,1
P0_0521,40,innovation,0.318107281942938,True,False,1,0.25,0.25,0.25,per_family,1
P0_0522,42,innovation,0.292516766505526,True,False,1,0.25,0.25,0.25,per_family,1
P0_0523,44,innovation,0.184118687072783,True,False,1,0.25,0.25,0.25,per_family,1
P0_0524,42,innovation,0.19382833876996,True,False,1,0.25,0.25,0.25,per_family,1
P0_0525,13,innovation,0.031680229470497,True,False,1,0.25,0.25,0.25,per_family,1
P0_0526,35,innovation,0.279072610083822,True,False,1,0.25,0.25,0.25,per_family,1
P0_0527,49,innovation,0.244858223956485,True,False,1,0.25,0.25,0.25,per_family,1
P0_0528,21,innovation,0.390822251627917,True,False,1,0.25,0.25,0.25,per_family,1
P0_0529,20,innovation,0.201945414493123,True,False,1,0.25,0.25,0.25,per_family,1
P0_0530,34,innovation,0.392957608057333,True,False,1,0.25,0.25,0.25,per_family,1
P0_0531,15,innovation,0.414712588749442,True,False,1,0.25,0.25,0.25,per_family,1
P0_0532,28,innovation,0.331920670049327,True,False,1,0.25,0.25,0.25,per_family,1
P0_0533,42,innovation,0.494881241924914,True,False,1,0.25,0.25,0.25,per_family,1
P0_0534,46,innovation,0.035543566099371,True,False,1,0.25,0.25,0.25,per_family,1
P0_0535,16,innovation,0.407505949365449,True,False,1,0.25,0.25,0.25,per_family,1
P0_0536,24,innovation,0.205571882170061,True,False,1,0.25,0.25,0.25,per_family,1
P0_0537,18,innovation,0.154056003461208,True,False,1,0.25,0.25,0.25,per_family,1
P0_0538,24,innovation,0.195200310141481,True,False,1,0.25,0.25,0.25,per_family,1
P0_0539,15,innovation,0.425597695244461,True,False,1,0.25,0.25,0.25,per_family,1
P0_0540,42,innovation,0.207256124211315,True,False,1,0.25,0.25,0.25,per_family,1
P0_0541,21,innovation,0.331630425882396,True,False,1,0.25,0.25,0.25,per_family,1
P0_0542,30,innovation,0.338817315118989,True,False,1,0.25,0.25,0.25,per_family,1
P0_0543,16,innovation,0.453166456130029,True,False,1,0.25,0.25,0.25,per_family,1
P0_0544,30,innovation,0.316677968744285,True,False,1,0.25,0.25,0.25,per_family,1
P0_0545,38,innovation,0.323418799845444,True,False,1,0.25,0.25,0.25,per_family,1
P0_0546,15,innovation,0.247379697424619,True,False,1,0.25,0.25,0.25,per_family,1
P0_0547,27,innovation,0.119106112410239,True,False,1,0.25,0.25,0.25,per_family,1
P0_0548,49,innovation,0.196263294786279,True,False,1,0.25,0.25,0.25,per_family,1
P0_0549,19,innovation,0.400585942784667,True,False,1,0.25,0.25,0.25,per_family,1
P0_0550,13,innovation,0.049738572475087,True,False,1,0.25,0.25,0.25,per_family,1
P0_0551,32,innovation,0.39216830445087,True,False,1,0.25,0.25,0.25,per_family,1
P0_0552,43,innovation,0.408262974847934,True,False,1,0.25,0.25,0.25,per_family,1
P0_0553,23,innovation,0.078990779151394,True,False,1,0.25,0.25,0.25,per_family,1
P0_0554,28,innovation,0.381767585740525,True,False,1,0.25,0.25,0.25,per_family,1
